text	integer	float	float	boolean
hsa-let-7i-3p	0	0.1	1	0
hsa-let-7i-5p	0	29.6904	3.56816	1
hsa-miR-1	0	0.1	1	0
hsa-miR-100-3p	0	0.1	1	0
hsa-miR-100-5p	0	0.1	1	0
hsa-miR-101-3p	0	0.1	1	0
hsa-miR-101-5p	0	0.1	1	0
hsa-miR-103a-3p	0	8.55276	2.21105	1
hsa-miR-103b	0	0.1	1	0
hsa-miR-105-3p	0	0.1	1	0
hsa-miR-105-5p	0	0.1	1	0
hsa-miR-106a-3p	0	0.1	1	0
hsa-miR-106b-3p	0	0.1	1	0
hsa-miR-106b-5p	0	12.9141	2.41195	1
hsa-miR-107	0	17.2984	2.67793	1
hsa-miR-10a-3p	0	0.1	1	0
hsa-miR-10a-5p	0	0.1	1	0
hsa-miR-10b-3p	0	0.1	1	0
hsa-miR-10b-5p	0	0.1	1	0
hsa-miR-1178	0	0.1	1	0
hsa-miR-1179	0	0.1	1	0
hsa-miR-1180	0	16.6988	3.12228	1
hsa-miR-1181	0	0.1	1	0
hsa-miR-1182	0	0.1	1	0
hsa-miR-1183	0	0.1	1	0
hsa-miR-1184	0	0.1	1	0
hsa-miR-1185-5p	0	0.1	1	0
hsa-miR-1197	0	0.1	1	0
hsa-miR-1200	0	0.1	1	0
hsa-miR-1201_v15.0	0	0.1	1	0
hsa-miR-1202	0	197.59	14.2938	1
hsa-miR-1203	0	0.1	1	0
hsa-miR-1204	0	0.1	1	0
hsa-miR-1205	0	0.1	1	0
hsa-miR-1206	0	0.1	1	0
hsa-miR-1207-3p	0	0.1	1	0
hsa-miR-1207-5p	0	381.35	27.2779	1
hsa-miR-1208	0	0.1	1	0
hsa-miR-122-3p	0	0.1	1	0
hsa-miR-122-5p	0	0.1	1	0
hsa-miR-1224-3p	0	0.1	1	0
hsa-miR-1224-5p	0	0.1	1	0
hsa-miR-1225-3p	0	22.3419	3.2894	1
hsa-miR-1225-5p	0	219.408	15.841	1
hsa-miR-1226-3p	0	0.1	1	0
hsa-miR-1226-5p	0	0.1	1	0
hsa-miR-1227	0	0.1	1	0
hsa-miR-1228-3p	0	37.8597	3.93713	1
hsa-miR-1228-5p	0	19.9882	2.62892	1
hsa-miR-1229	0	0.1	1	0
hsa-miR-1231	0	0.1	1	0
hsa-miR-1233	0	0.1	1	0
hsa-miR-1234	0	34.4576	3.78944	1
hsa-miR-1236	0	0.1	1	0
hsa-miR-1237	0	6.43291	2.13478	1
hsa-miR-1238	0	34.0023	2.66155	1
hsa-miR-124-3p	0	0.1	1	0
hsa-miR-124-5p	0	0.1	1	0
hsa-miR-1243	0	0.1	1	0
hsa-miR-1244	0	0.1	1	0
hsa-miR-1245a	0	0.1	1	0
hsa-miR-1246	0	582.498	55.6527	1
hsa-miR-1247-5p	0	0.1	1	0
hsa-miR-1248	0	0.1	1	0
hsa-miR-1249	0	14.3629	3.06227	1
hsa-miR-1250	0	0.1	1	0
hsa-miR-1251	0	0.1	1	0
hsa-miR-1252	0	0.1	1	0
hsa-miR-1253	0	0.1	1	0
hsa-miR-1254	0	0.1	1	0
hsa-miR-1255a	0	0.1	1	0
hsa-miR-1255b-5p	0	0.1	1	0
hsa-miR-1256	0	0.1	1	0
hsa-miR-1257	0	0.1	1	0
hsa-miR-1258	0	0.1	1	0
hsa-miR-1259_v15.0	0	0.1	1	0
hsa-miR-125a-3p	0	27.6489	2.84867	1
hsa-miR-125a-5p	0	0.1	1	0
hsa-miR-125b-1-3p	0	0.1	1	0
hsa-miR-125b-2-3p	0	0.1	1	0
hsa-miR-125b-5p	0	0.1	1	0
hsa-miR-126-3p	0	0.1	1	0
hsa-miR-126-5p	0	0.1	1	0
hsa-miR-1260a	0	211.979	19.9466	1
hsa-miR-1261	0	23.9431	3.35587	1
hsa-miR-1262	0	0.1	1	0
hsa-miR-1263	0	0.1	1	0
hsa-miR-1264	0	0.1	1	0
hsa-miR-1265	0	0.1	1	0
hsa-miR-1266	0	0.1	1	0
hsa-miR-1267	0	9.41137	2.24398	1
hsa-miR-1268a	0	289.97	20.7959	1
hsa-miR-1269a	0	0.1	1	0
hsa-miR-127-3p	0	24.7641	3.38342	1
hsa-miR-127-5p	0	0.1	1	0
hsa-miR-1270	0	0.1	1	0
hsa-miR-1271-5p	0	0.1	1	0
hsa-miR-1272	0	0.1	1	0
hsa-miR-1273a	0	0.1	1	0
hsa-miR-1274a_v16.0	0	26.1418	3.32256	1
hsa-miR-1274b_v16.0	0	497.125	36.8396	1
hsa-miR-1275	0	35.0118	4.05714	1
hsa-miR-1276	0	0.1	1	0
hsa-miR-1277-3p	0	0.1	1	0
hsa-miR-1278	0	0.1	1	0
hsa-miR-1279	0	0.1	1	0
hsa-miR-128	0	0.1	1	0
hsa-miR-1280	0	47.4017	4.55351	1
hsa-miR-1281	0	30.3183	3.60897	1
hsa-miR-1282	0	0.1	1	0
hsa-miR-1283	0	0.1	1	0
hsa-miR-1284	0	0.1	1	0
hsa-miR-1285-3p	0	0.1	1	0
hsa-miR-1286	0	0.1	1	0
hsa-miR-1287	0	14.5444	3.05619	1
hsa-miR-1288	0	0.1	1	0
hsa-miR-1289	0	0.1	1	0
hsa-miR-129-1-3p	0	7.79859	2.17682	1
hsa-miR-129-2-3p	0	7.37644	2.1652	1
hsa-miR-129-5p	0	0.1	1	0
hsa-miR-1290	0	221.254	21.6687	1
hsa-miR-1291	0	0.1	1	0
hsa-miR-1292	0	0.1	1	0
hsa-miR-1293	0	0.1	1	0
hsa-miR-1294	0	0.1	1	0
hsa-miR-1295a	0	0.1	1	0
hsa-miR-1296	0	0.1	1	0
hsa-miR-1297	0	0.1	1	0
hsa-miR-1298	0	0.1	1	0
hsa-miR-1299	0	0.1	1	0
hsa-miR-1300_v13.0	0	0.1	1	0
hsa-miR-1301	0	0.1	1	0
hsa-miR-1302	0	0.1	1	0
hsa-miR-1303	0	0.1	1	0
hsa-miR-1304-5p	0	0.1	1	0
hsa-miR-1305	0	0.1	1	0
hsa-miR-1306-3p	0	8.15356	2.20233	1
hsa-miR-1307-3p	0	0.1	1	0
hsa-miR-1308_v15.0	0	6.93211	2.14941	1
hsa-miR-130a-3p	0	15.3057	3.08236	1
hsa-miR-130a-5p	0	0.1	1	0
hsa-miR-130b-3p	0	0.1	1	0
hsa-miR-130b-5p	0	0.1	1	0
hsa-miR-132-3p	0	0.1	1	0
hsa-miR-132-5p	0	0.1	1	0
hsa-miR-1321	0	0.1	1	0
hsa-miR-1322	0	0.1	1	0
hsa-miR-1323	0	0.1	1	0
hsa-miR-1324	0	0.1	1	0
hsa-miR-133a	0	0.1	1	0
hsa-miR-133b	0	0.1	1	0
hsa-miR-134	0	35.2794	3.80778	1
hsa-miR-135a-3p	0	8.82399	1.57751	1
hsa-miR-135a-5p	0	0.1	1	0
hsa-miR-135b-3p	0	0.1	1	0
hsa-miR-135b-5p	0	0.1	1	0
hsa-miR-136-3p	0	0.1	1	0
hsa-miR-136-5p	0	0.1	1	0
hsa-miR-137	0	0.1	1	0
hsa-miR-138-1-3p	0	0.1	1	0
hsa-miR-138-2-3p	0	0.1	1	0
hsa-miR-138-5p	0	0.1	1	0
hsa-miR-139-3p	0	0.1	1	0
hsa-miR-139-5p	0	0.1	1	0
hsa-miR-140-3p	0	0.1	1	0
hsa-miR-140-5p	0	0.1	1	0
hsa-miR-141-3p	0	0.1	1	0
hsa-miR-141-5p	0	0.1	1	0
hsa-miR-142-3p	0	377.237	28.3668	1
hsa-miR-142-5p	0	103.182	7.85295	1
hsa-miR-143-3p	0	0.1	1	0
hsa-miR-143-5p	0	0.1	1	0
hsa-miR-144-3p	0	0.1	1	0
hsa-miR-144-5p	0	0.1	1	0
hsa-miR-145-3p	0	0.1	1	0
hsa-miR-145-5p	0	0.1	1	0
hsa-miR-1468	0	0.1	1	0
hsa-miR-1469	0	0.1	1	0
hsa-miR-146a-3p	0	0.1	1	0
hsa-miR-146a-5p	0	66.1728	6.13916	1
hsa-miR-146b-3p	0	0.1	1	0
hsa-miR-146b-5p	0	17.7988	2.7118	1
hsa-miR-1470	0	0.1	1	0
hsa-miR-1471	0	0.1	1	0
hsa-miR-147a	0	0.1	1	0
hsa-miR-147b	0	0.1	1	0
hsa-miR-148a-3p	0	0.1	1	0
hsa-miR-148a-5p	0	0.1	1	0
hsa-miR-148b-3p	0	0.1	1	0
hsa-miR-148b-5p	0	0.1	1	0
hsa-miR-149-3p	0	0.1	1	0
hsa-miR-149-5p	0	18.7081	3.18008	1
hsa-miR-150-3p	0	9.1308	1.58943	1
hsa-miR-150-5p	0	326.703	22.8411	1
hsa-miR-151a-3p	0	0.1	1	0
hsa-miR-151a-5p	0	0.1	1	0
hsa-miR-152	0	0.1	1	0
hsa-miR-153	0	0.1	1	0
hsa-miR-1537	0	0.1	1	0
hsa-miR-1538	0	0.1	1	0
hsa-miR-1539	0	19.75	3.22386	1
hsa-miR-154-3p	0	0.1	1	0
hsa-miR-154-5p	0	0.1	1	0
hsa-miR-155-3p	0	0.1	1	0
hsa-miR-155-5p	0	10.7565	2.30095	1
hsa-miR-15a-3p	0	0.1	1	0
hsa-miR-15a-5p	0	32.7609	3.75931	1
hsa-miR-15b-3p	0	0.1	1	0
hsa-miR-15b-5p	0	37.7967	4.11468	1
hsa-miR-16-1-3p	0	0.1	1	0
hsa-miR-16-2-3p	0	0.1	1	0
hsa-miR-16-5p	0	154.965	11.9005	1
hsa-miR-17-3p	0	0.1	1	0
hsa-miR-17-5p	0	18.3037	2.24363	1
hsa-miR-181a-2-3p	0	0.1	1	0
hsa-miR-181a-3p	0	0.1	1	0
hsa-miR-181a-5p	0	32.0023	3.76611	1
hsa-miR-181b-5p	0	6.48385	2.13263	1
hsa-miR-181c-3p	0	0.1	1	0
hsa-miR-181c-5p	0	0.1	1	0
hsa-miR-181d	0	0.1	1	0
hsa-miR-182-3p	0	0.1	1	0
hsa-miR-182-5p	0	0.1	1	0
hsa-miR-1825	0	25.7303	3.40612	1
hsa-miR-1826_v15.0	0	0.1	1	0
hsa-miR-1827	0	0.1	1	0
hsa-miR-183-3p	0	0.1	1	0
hsa-miR-183-5p	0	0.1	1	0
hsa-miR-184	0	0.1	1	0
hsa-miR-185-3p	0	0.1	1	0
hsa-miR-185-5p	0	0.1	1	0
hsa-miR-186-3p	0	0.1	1	0
hsa-miR-186-5p	0	0.1	1	0
hsa-miR-187-3p	0	0.1	1	0
hsa-miR-187-5p	0	0.1	1	0
hsa-miR-188-3p	0	0.1	1	0
hsa-miR-188-5p	0	312.226	22.3101	1
hsa-miR-18a-3p	0	0.1	1	0
hsa-miR-18a-5p	0	0.1	1	0
hsa-miR-18b-3p	0	0.1	1	0
hsa-miR-18b-5p	0	0.1	1	0
hsa-miR-1908	0	0.1	1	0
hsa-miR-1909-3p	0	0.1	1	0
hsa-miR-1909-5p	0	0.1	1	0
hsa-miR-190a	0	0.1	1	0
hsa-miR-190b	0	0.1	1	0
hsa-miR-191-3p	0	31.8206	2.5915	1
hsa-miR-191-5p	0	0.1	1	0
hsa-miR-1910	0	0.1	1	0
hsa-miR-1911-3p	0	0.1	1	0
hsa-miR-1911-5p	0	0.1	1	0
hsa-miR-1912	0	0.1	1	0
hsa-miR-1913	0	0.1	1	0
hsa-miR-1914-3p	0	0.1	1	0
hsa-miR-1914-5p	0	0.1	1	0
hsa-miR-1915-3p	0	348.327	24.8607	1
hsa-miR-1915-5p	0	0.1	1	0
hsa-miR-192-3p	0	0.1	1	0
hsa-miR-192-5p	0	0.1	1	0
hsa-miR-193a-3p	0	0.1	1	0
hsa-miR-193a-5p	0	0.1	1	0
hsa-miR-193b-3p	0	0.1	1	0
hsa-miR-193b-5p	0	0.1	1	0
hsa-miR-194-3p	0	0.1	1	0
hsa-miR-194-5p	0	0.1	1	0
hsa-miR-195-3p	0	11.8289	1.67672	1
hsa-miR-195-5p	0	0.1	1	0
hsa-miR-196a-3p	0	0.1	1	0
hsa-miR-196a-5p	0	0.1	1	0
hsa-miR-196b-5p	0	0.1	1	0
hsa-miR-197-3p	0	0.1	1	0
hsa-miR-198	0	0.1	1	0
hsa-miR-199a-3p	0	0.1	1	0
hsa-miR-199a-5p	0	0.1	1	0
hsa-miR-199b-5p	0	0.1	1	0
hsa-miR-19a-3p	0	8.95426	2.22643	1
hsa-miR-19a-5p	0	0.1	1	0
hsa-miR-19b-1-5p	0	0.1	1	0
hsa-miR-19b-2-5p	0	3.94931	1.12484	1
hsa-miR-19b-3p	0	87.3662	7.85988	1
hsa-miR-200a-3p	0	0.1	1	0
hsa-miR-200a-5p	0	0.1	1	0
hsa-miR-200b-3p	0	0.1	1	0
hsa-miR-200b-5p	0	0.1	1	0
hsa-miR-200c-3p	0	0.1	1	0
hsa-miR-200c-5p	0	0.1	1	0
hsa-miR-202-3p	0	0.1	1	0
hsa-miR-202-5p	0	0.1	1	0
hsa-miR-203	0	0.1	1	0
hsa-miR-204-5p	0	0.1	1	0
hsa-miR-205-5p	0	0.1	1	0
hsa-miR-206	0	17.3178	3.1366	1
hsa-miR-208a	0	0.1	1	0
hsa-miR-208b	0	0.1	1	0
hsa-miR-20a-3p	0	0.1	1	0
hsa-miR-20a-5p	0	50.3252	4.72952	1
hsa-miR-20b-3p	0	0.1	1	0
hsa-miR-20b-5p	0	15.0651	2.53422	1
hsa-miR-21-3p	0	0.1	1	0
hsa-miR-21-5p	0	52.8196	4.83555	1
hsa-miR-210	0	0.1	1	0
hsa-miR-211-5p	0	0.1	1	0
hsa-miR-212-3p	0	0.1	1	0
hsa-miR-214-3p	0	0.1	1	0
hsa-miR-214-5p	0	0.1	1	0
hsa-miR-215	0	0.1	1	0
hsa-miR-216a	0	0.1	1	0
hsa-miR-216b	0	0.1	1	0
hsa-miR-217	0	0.1	1	0
hsa-miR-218-1-3p	0	0.1	1	0
hsa-miR-218-2-3p	0	0.1	1	0
hsa-miR-218-5p	0	0.1	1	0
hsa-miR-219-1-3p	0	0.1	1	0
hsa-miR-219-2-3p	0	0.1	1	0
hsa-miR-219-5p	0	0.1	1	0
hsa-miR-22-3p	0	0.1	1	0
hsa-miR-22-5p	0	0.1	1	0
hsa-miR-220a_v15.0	0	0.1	1	0
hsa-miR-220b_v15.0	0	0.1	1	0
hsa-miR-220c_v15.0	0	0.1	1	0
hsa-miR-221-3p	0	0.1	1	0
hsa-miR-221-5p	0	0.1	1	0
hsa-miR-222-3p	0	0.1	1	0
hsa-miR-222-5p	0	0.1	1	0
hsa-miR-223-3p	0	36.4887	3.8961	1
hsa-miR-223-5p	0	0.1	1	0
hsa-miR-224-5p	0	0.1	1	0
hsa-miR-23a-3p	0	63.0111	5.86957	1
hsa-miR-23a-5p	0	0.1	1	0
hsa-miR-23b-3p	0	0.1	1	0
hsa-miR-23b-5p	0	0.1	1	0
hsa-miR-24-1-5p	0	0.1	1	0
hsa-miR-24-2-5p	0	0.1	1	0
hsa-miR-24-3p	0	18.9382	3.17432	1
hsa-miR-25-3p	0	32.4227	3.86358	1
hsa-miR-25-5p	0	0.1	1	0
hsa-miR-26a-1-3p	0	0.1	1	0
hsa-miR-26a-2-3p	0	0.1	1	0
hsa-miR-26a-5p	0	24.8673	3.22121	1
hsa-miR-26b-3p	0	0.1	1	0
hsa-miR-26b-5p	0	8.47414	2.20878	1
hsa-miR-27a-3p	0	60.3891	5.67021	1
hsa-miR-27a-5p	0	0.1	1	0
hsa-miR-27b-3p	0	0.1	1	0
hsa-miR-27b-5p	0	0.1	1	0
hsa-miR-28-3p	0	0.1	1	0
hsa-miR-28-5p	0	0.1	1	0
hsa-miR-296-3p	0	0.1	1	0
hsa-miR-296-5p	0	0.1	1	0
hsa-miR-297	0	3.30248	1.07474	1
hsa-miR-298	0	0.1	1	0
hsa-miR-299-3p	0	0.1	1	0
hsa-miR-299-5p	0	0.1	1	0
hsa-miR-29a-3p	0	81.613	7.23017	1
hsa-miR-29a-5p	0	0.1	1	0
hsa-miR-29b-1-5p	0	0.1	1	0
hsa-miR-29b-2-5p	0	0.1	1	0
hsa-miR-29b-3p	0	23.2976	3.1051	1
hsa-miR-29c-3p	0	33.0479	3.74067	1
hsa-miR-29c-5p	0	0.1	1	0
hsa-miR-300	0	0.1	1	0
hsa-miR-301a-3p	0	0.1	1	0
hsa-miR-301b	0	0.1	1	0
hsa-miR-302a-3p	0	0.1	1	0
hsa-miR-302a-5p	0	0.1	1	0
hsa-miR-302b-3p	0	0.1	1	0
hsa-miR-302b-5p	0	0.1	1	0
hsa-miR-302c-3p	0	0.1	1	0
hsa-miR-302c-5p	0	0.1	1	0
hsa-miR-302d-3p	0	0.1	1	0
hsa-miR-302d-5p	0	0.1	1	0
hsa-miR-302e	0	0.1	1	0
hsa-miR-302f	0	0.1	1	0
hsa-miR-30a-3p	0	0.1	1	0
hsa-miR-30a-5p	0	0.1	1	0
hsa-miR-30b-3p	0	6.8852	2.14787	1
hsa-miR-30b-5p	0	7.78015	1.49155	1
hsa-miR-30c-1-3p	0	3.41051	1.0708	1
hsa-miR-30c-2-3p	0	0.1	1	0
hsa-miR-30c-5p	0	0.1	1	0
hsa-miR-30d-3p	0	0.1	1	0
hsa-miR-30d-5p	0	19.0102	3.18311	1
hsa-miR-30e-3p	0	0.1	1	0
hsa-miR-30e-5p	0	17.639	2.69519	1
hsa-miR-31-3p	0	0.1	1	0
hsa-miR-31-5p	0	0.1	1	0
hsa-miR-32-3p	0	56.6709	3.49993	1
hsa-miR-32-5p	0	0.1	1	0
hsa-miR-320a	0	0.1	1	0
hsa-miR-320b	0	8.90981	2.22356	1
hsa-miR-320c	0	77.7662	6.21819	1
hsa-miR-320d	0	23.2955	3.34859	1
hsa-miR-323a-3p	0	0.1	1	0
hsa-miR-323a-5p	0	0.1	1	0
hsa-miR-323b-5p	0	0.1	1	0
hsa-miR-324-3p	0	29.8843	3.58092	1
hsa-miR-324-5p	0	0.1	1	0
hsa-miR-325	0	0.1	1	0
hsa-miR-326	0	0.1	1	0
hsa-miR-328	0	0.1	1	0
hsa-miR-329	0	0.1	1	0
hsa-miR-330-3p	0	0.1	1	0
hsa-miR-330-5p	0	0.1	1	0
hsa-miR-331-3p	0	0.1	1	0
hsa-miR-331-5p	0	0.1	1	0
hsa-miR-335-3p	0	0.1	1	0
hsa-miR-335-5p	0	0.1	1	0
hsa-miR-337-3p	0	0.1	1	0
hsa-miR-337-5p	0	0.1	1	0
hsa-miR-338-3p	0	0.1	1	0
hsa-miR-338-5p	0	0.1	1	0
hsa-miR-339-3p	0	0.1	1	0
hsa-miR-339-5p	0	0.1	1	0
hsa-miR-33a-3p	0	0.1	1	0
hsa-miR-33a-5p	0	0.1	1	0
hsa-miR-33b-3p	0	21.233	2.31157	1
hsa-miR-33b-5p	0	0.1	1	0
hsa-miR-340-3p	0	0.1	1	0
hsa-miR-340-5p	0	0.1	1	0
hsa-miR-342-3p	0	142.443	11.6591	1
hsa-miR-342-5p	0	0.1	1	0
hsa-miR-345-5p	0	0.1	1	0
hsa-miR-346	0	0.1	1	0
hsa-miR-34a-3p	0	0.1	1	0
hsa-miR-34a-5p	0	36.1652	3.85758	1
hsa-miR-34b-3p	0	0.1	1	0
hsa-miR-34b-5p	0	0.1	1	0
hsa-miR-34c-3p	0	0.1	1	0
hsa-miR-34c-5p	0	0.1	1	0
hsa-miR-361-3p	0	0.1	1	0
hsa-miR-361-5p	0	0.1	1	0
hsa-miR-362-3p	0	0.1	1	0
hsa-miR-362-5p	0	0.1	1	0
hsa-miR-363-3p	0	12.3715	2.38219	1
hsa-miR-363-5p	0	0.1	1	0
hsa-miR-365a-3p	0	16.4761	3.12036	1
hsa-miR-367-3p	0	0.1	1	0
hsa-miR-367-5p	0	0.1	1	0
hsa-miR-369-3p	0	0.1	1	0
hsa-miR-369-5p	0	0.1	1	0
hsa-miR-370	0	0.1	1	0
hsa-miR-371a-3p	0	0.1	1	0
hsa-miR-371a-5p	0	3.50239	1.08149	1
hsa-miR-372	0	0.1	1	0
hsa-miR-373-3p	0	0.1	1	0
hsa-miR-373-5p	0	0.1	1	0
hsa-miR-374a-3p	0	0.1	1	0
hsa-miR-374a-5p	0	0.1	1	0
hsa-miR-374b-3p	0	0.1	1	0
hsa-miR-374b-5p	0	0.1	1	0
hsa-miR-375	0	0.1	1	0
hsa-miR-376a-3p	0	0.1	1	0
hsa-miR-376a-5p	0	0.1	1	0
hsa-miR-376b	0	0.1	1	0
hsa-miR-376c	0	0.1	1	0
hsa-miR-377-3p	0	0.1	1	0
hsa-miR-377-5p	0	0.1	1	0
hsa-miR-378_v17.0	0	0.1	1	0
hsa-miR-378a-5p	0	0.1	1	0
hsa-miR-379-3p	0	0.1	1	0
hsa-miR-379-5p	0	0.1	1	0
hsa-miR-380-3p	0	0.1	1	0
hsa-miR-380-5p	0	0.1	1	0
hsa-miR-381	0	0.1	1	0
hsa-miR-382-5p	0	6.75418	2.14717	1
hsa-miR-383	0	0.1	1	0
hsa-miR-384	0	0.1	1	0
hsa-miR-409-3p	0	0.1	1	0
hsa-miR-409-5p	0	0.1	1	0
hsa-miR-410	0	0.1	1	0
hsa-miR-411-3p	0	0.1	1	0
hsa-miR-411-5p	0	0.1	1	0
hsa-miR-412	0	0.1	1	0
hsa-miR-421	0	0.1	1	0
hsa-miR-422a	0	0.1	1	0
hsa-miR-423-3p	0	0.1	1	0
hsa-miR-423-5p	0	8.3559	2.2002	1
hsa-miR-424-3p	0	0.1	1	0
hsa-miR-424-5p	0	9.94926	2.26752	1
hsa-miR-425-3p	0	27.4228	3.47046	1
hsa-miR-425-5p	0	0.1	1	0
hsa-miR-429	0	0.1	1	0
hsa-miR-431-3p	0	0.1	1	0
hsa-miR-431-5p	0	0.1	1	0
hsa-miR-432-3p	0	0.1	1	0
hsa-miR-432-5p	0	6.40837	2.13083	1
hsa-miR-433	0	0.1	1	0
hsa-miR-448	0	0.1	1	0
hsa-miR-449a	0	0.1	1	0
hsa-miR-449b-5p	0	0.1	1	0
hsa-miR-450a-5p	0	0.1	1	0
hsa-miR-450b-3p	0	0.1	1	0
hsa-miR-450b-5p	0	0.1	1	0
hsa-miR-451a	0	9.92267	2.26116	1
hsa-miR-452-3p	0	0.1	1	0
hsa-miR-452-5p	0	0.1	1	0
hsa-miR-454-3p	0	0.1	1	0
hsa-miR-454-5p	0	0.1	1	0
hsa-miR-455-3p	0	0.1	1	0
hsa-miR-455-5p	0	0.1	1	0
hsa-miR-483-3p	0	0.1	1	0
hsa-miR-483-5p	0	72.8396	6.30545	1
hsa-miR-484	0	0.1	1	0
hsa-miR-485-3p	0	0.1	1	0
hsa-miR-485-5p	0	0.1	1	0
hsa-miR-486-3p	0	0.1	1	0
hsa-miR-486-5p	0	0.1	1	0
hsa-miR-487a	0	0.1	1	0
hsa-miR-487b	0	0.1	1	0
hsa-miR-488-3p	0	0.1	1	0
hsa-miR-488-5p	0	0.1	1	0
hsa-miR-489	0	0.1	1	0
hsa-miR-490-3p	0	0.1	1	0
hsa-miR-490-5p	0	0.1	1	0
hsa-miR-491-3p	0	0.1	1	0
hsa-miR-491-5p	0	0.1	1	0
hsa-miR-492	0	0.1	1	0
hsa-miR-493-3p	0	0.1	1	0
hsa-miR-493-5p	0	0.1	1	0
hsa-miR-494	0	11.4999	2.34558	1
hsa-miR-495	0	0.1	1	0
hsa-miR-496	0	0.1	1	0
hsa-miR-497-3p	0	0.1	1	0
hsa-miR-497-5p	0	0.1	1	0
hsa-miR-498	0	0.1	1	0
hsa-miR-499a-3p	0	0.1	1	0
