text	integer	float	float	boolean
hsa-let-7i-3p	0	0.1	1	0
hsa-let-7i-5p	0	224.16	16.5278	1
hsa-miR-1	0	0.1	1	0
hsa-miR-100-3p	0	0.1	1	0
hsa-miR-100-5p	0	0.1	1	0
hsa-miR-101-3p	0	180.035	13.964	1
hsa-miR-101-5p	0	0.1	1	0
hsa-miR-103a-3p	0	114.354	9.51336	1
hsa-miR-103b	0	0.1	1	0
hsa-miR-105-3p	0	0.1	1	0
hsa-miR-105-5p	0	0.1	1	0
hsa-miR-106a-3p	0	0.1	1	0
hsa-miR-106b-3p	0	0.1	1	0
hsa-miR-106b-5p	0	286.558	21.2078	1
hsa-miR-107	0	268.473	21.0881	1
hsa-miR-10a-3p	0	0.1	1	0
hsa-miR-10a-5p	0	29.9837	4.97248	1
hsa-miR-10b-3p	0	0.1	1	0
hsa-miR-10b-5p	0	0.1	1	0
hsa-miR-1178	0	0.1	1	0
hsa-miR-1179	0	10.2854	3.3247	1
hsa-miR-1180	0	68.8757	6.61675	1
hsa-miR-1181	0	88.5322	7.7591	1
hsa-miR-1182	0	11.2107	3.34532	1
hsa-miR-1183	0	33.8146	5.06622	1
hsa-miR-1184	0	0.1	1	0
hsa-miR-1185-5p	0	0.1	1	0
hsa-miR-1197	0	0.1	1	0
hsa-miR-1200	0	0.1	1	0
hsa-miR-1201_v15.0	0	0.1	1	0
hsa-miR-1202	0	798.647	56.6711	1
hsa-miR-1203	0	0.1	1	0
hsa-miR-1204	0	0.1	1	0
hsa-miR-1205	0	0.1	1	0
hsa-miR-1206	0	0.1	1	0
hsa-miR-1207-3p	0	0.1	1	0
hsa-miR-1207-5p	0	2059.79	146.857	1
hsa-miR-1208	0	0.1	1	0
hsa-miR-122-3p	0	0.1	1	0
hsa-miR-122-5p	0	40.064	5.29791	1
hsa-miR-1224-3p	0	0.1	1	0
hsa-miR-1224-5p	0	48.1328	5.61238	1
hsa-miR-1225-3p	0	25.9644	4.82429	1
hsa-miR-1225-5p	0	929.506	66.0504	1
hsa-miR-1226-3p	0	0.1	1	0
hsa-miR-1226-5p	0	45.3757	5.50509	1
hsa-miR-1227	0	0.1	1	0
hsa-miR-1228-3p	0	44.2996	5.47489	1
hsa-miR-1228-5p	0	75.0389	5.686	1
hsa-miR-1229	0	0.1	1	0
hsa-miR-1231	0	0.1	1	0
hsa-miR-1233	0	0.1	1	0
hsa-miR-1234	0	39.4056	5.28492	1
hsa-miR-1236	0	0.1	1	0
hsa-miR-1237	0	0.1	1	0
hsa-miR-1238	0	33.816	3.59698	1
hsa-miR-124-3p	0	0.1	1	0
hsa-miR-124-5p	0	0.1	1	0
hsa-miR-1243	0	0.1	1	0
hsa-miR-1244	0	0.1	1	0
hsa-miR-1245a	0	0.1	1	0
hsa-miR-1246	0	17420.8	1638.96	1
hsa-miR-1247-5p	0	0.1	1	0
hsa-miR-1248	0	0.1	1	0
hsa-miR-1249	0	0.1	1	0
hsa-miR-1250	0	0.1	1	0
hsa-miR-1251	0	0.1	1	0
hsa-miR-1252	0	0.1	1	0
hsa-miR-1253	0	0.1	1	0
hsa-miR-1254	0	0.1	1	0
hsa-miR-1255a	0	0.1	1	0
hsa-miR-1255b-5p	0	0.1	1	0
hsa-miR-1256	0	0.1	1	0
hsa-miR-1257	0	0.1	1	0
hsa-miR-1258	0	11.6044	3.36027	1
hsa-miR-1259_v15.0	0	0.1	1	0
hsa-miR-125a-3p	0	171.864	10.6383	1
hsa-miR-125a-5p	0	13.6549	3.4329	1
hsa-miR-125b-1-3p	0	0.1	1	0
hsa-miR-125b-2-3p	0	0.1	1	0
hsa-miR-125b-5p	0	0.1	1	0
hsa-miR-126-3p	0	0.1	1	0
hsa-miR-126-5p	0	0.1	1	0
hsa-miR-1260a	0	1530.93	141.982	1
hsa-miR-1261	0	80.6117	7.2839	1
hsa-miR-1262	0	0.1	1	0
hsa-miR-1263	0	0.1	1	0
hsa-miR-1264	0	0.1	1	0
hsa-miR-1265	0	0.1	1	0
hsa-miR-1266	0	0.1	1	0
hsa-miR-1267	0	0.1	1	0
hsa-miR-1268a	0	661.79	50.125	1
hsa-miR-1269a	0	0.1	1	0
hsa-miR-127-3p	0	75.9842	6.99307	1
hsa-miR-127-5p	0	0.1	1	0
hsa-miR-1270	0	0.1	1	0
hsa-miR-1271-5p	0	0.1	1	0
hsa-miR-1272	0	0.1	1	0
hsa-miR-1273a	0	0.1	1	0
hsa-miR-1274a_v16.0	0	347.714	29.6923	1
hsa-miR-1274b_v16.0	0	3974.38	295.996	1
hsa-miR-1275	0	294.822	26.5638	1
hsa-miR-1276	0	0.1	1	0
hsa-miR-1277-3p	0	0.1	1	0
hsa-miR-1278	0	0.1	1	0
hsa-miR-1279	0	0.1	1	0
hsa-miR-128	0	40.8148	5.3853	1
hsa-miR-1280	0	128.263	11.7378	1
hsa-miR-1281	0	41.7819	5.38182	1
hsa-miR-1282	0	0.1	1	0
hsa-miR-1283	0	0.1	1	0
hsa-miR-1284	0	0.1	1	0
hsa-miR-1285-3p	0	0.1	1	0
hsa-miR-1286	0	0.1	1	0
hsa-miR-1287	0	32.5334	5.02043	1
hsa-miR-1288	0	0.1	1	0
hsa-miR-1289	0	0.1	1	0
hsa-miR-129-1-3p	0	0.1	1	0
hsa-miR-129-2-3p	0	0.1	1	0
hsa-miR-129-5p	0	34.2586	5.07743	1
hsa-miR-1290	0	5728.1	546.33	1
hsa-miR-1291	0	0.1	1	0
hsa-miR-1292	0	0.1	1	0
hsa-miR-1293	0	0.1	1	0
hsa-miR-1294	0	16.0129	3.53612	1
hsa-miR-1295a	0	0.1	1	0
hsa-miR-1296	0	0.1	1	0
hsa-miR-1297	0	0.1	1	0
hsa-miR-1298	0	0.1	1	0
hsa-miR-1299	0	30.8927	4.97242	1
hsa-miR-1300_v13.0	0	18.0113	3.62891	1
hsa-miR-1301	0	0.1	1	0
hsa-miR-1302	0	0.1	1	0
hsa-miR-1303	0	0.1	1	0
hsa-miR-1304-5p	0	0.1	1	0
hsa-miR-1305	0	77.9486	7.09819	1
hsa-miR-1306-3p	0	56.1415	5.98773	1
hsa-miR-1307-3p	0	0.1	1	0
hsa-miR-1308_v15.0	0	59.808	6.22012	1
hsa-miR-130a-3p	0	159.869	12.2091	1
hsa-miR-130a-5p	0	0.1	1	0
hsa-miR-130b-3p	0	42.3123	5.3858	1
hsa-miR-130b-5p	0	0.1	1	0
hsa-miR-132-3p	0	138.152	10.8878	1
hsa-miR-132-5p	0	0.1	1	0
hsa-miR-1321	0	0.1	1	0
hsa-miR-1322	0	0.1	1	0
hsa-miR-1323	0	0.1	1	0
hsa-miR-1324	0	0.1	1	0
hsa-miR-133a	0	0.1	1	0
hsa-miR-133b	0	0.1	1	0
hsa-miR-134	0	254.615	18.6412	1
hsa-miR-135a-3p	0	65.6315	4.95453	1
hsa-miR-135a-5p	0	0.1	1	0
hsa-miR-135b-3p	0	0.1	1	0
hsa-miR-135b-5p	0	0.1	1	0
hsa-miR-136-3p	0	0.1	1	0
hsa-miR-136-5p	0	0.1	1	0
hsa-miR-137	0	0.1	1	0
hsa-miR-138-1-3p	0	0.1	1	0
hsa-miR-138-2-3p	0	0.1	1	0
hsa-miR-138-5p	0	0.1	1	0
hsa-miR-139-3p	0	0.1	1	0
hsa-miR-139-5p	0	0.1	1	0
hsa-miR-140-3p	0	98.8253	8.63731	1
hsa-miR-140-5p	0	28.337	4.88947	1
hsa-miR-141-3p	0	0.1	1	0
hsa-miR-141-5p	0	0.1	1	0
hsa-miR-142-3p	0	3788.91	278.347	1
hsa-miR-142-5p	0	1203.52	85.3191	1
hsa-miR-143-3p	0	0.1	1	0
hsa-miR-143-5p	0	0.1	1	0
hsa-miR-144-3p	0	0.1	1	0
hsa-miR-144-5p	0	0.1	1	0
hsa-miR-145-3p	0	0.1	1	0
hsa-miR-145-5p	0	0.1	1	0
hsa-miR-1468	0	0.1	1	0
hsa-miR-1469	0	0.1	1	0
hsa-miR-146a-3p	0	0.1	1	0
hsa-miR-146a-5p	0	1101.01	82.0806	1
hsa-miR-146b-3p	0	0.1	1	0
hsa-miR-146b-5p	0	214.656	16.8927	1
hsa-miR-1470	0	0.1	1	0
hsa-miR-1471	0	36.9829	5.17171	1
hsa-miR-147a	0	0.1	1	0
hsa-miR-147b	0	0.1	1	0
hsa-miR-148a-3p	0	75.8687	7.06411	1
hsa-miR-148a-5p	0	0.1	1	0
hsa-miR-148b-3p	0	17.0487	3.58529	1
hsa-miR-148b-5p	0	0.1	1	0
hsa-miR-149-3p	0	0.1	1	0
hsa-miR-149-5p	0	10.9205	3.35056	1
hsa-miR-150-3p	0	93.2373	5.71828	1
hsa-miR-150-5p	0	1881.55	126.879	1
hsa-miR-151a-3p	0	0.1	1	0
hsa-miR-151a-5p	0	16.77	3.57922	1
hsa-miR-152	0	0.1	1	0
hsa-miR-153	0	0.1	1	0
hsa-miR-1537	0	0.1	1	0
hsa-miR-1538	0	0.1	1	0
hsa-miR-1539	0	11.1677	3.3516	1
hsa-miR-154-3p	0	0.1	1	0
hsa-miR-154-5p	0	0.1	1	0
hsa-miR-155-3p	0	0.1	1	0
hsa-miR-155-5p	0	321.514	25.1039	1
hsa-miR-15a-3p	0	0.1	1	0
hsa-miR-15a-5p	0	471.368	35.189	1
hsa-miR-15b-3p	0	0.1	1	0
hsa-miR-15b-5p	0	562.617	43.8597	1
hsa-miR-16-1-3p	0	0.1	1	0
hsa-miR-16-2-3p	0	12.4072	2.00912	1
hsa-miR-16-5p	0	1928.53	139.621	1
hsa-miR-17-3p	0	12.081	3.37854	1
hsa-miR-17-5p	0	231.435	15.1089	1
hsa-miR-181a-2-3p	0	0.1	1	0
hsa-miR-181a-3p	0	0.1	1	0
hsa-miR-181a-5p	0	300.564	22.5774	1
hsa-miR-181b-5p	0	90.9487	7.94237	1
hsa-miR-181c-3p	0	0.1	1	0
hsa-miR-181c-5p	0	12.8086	3.39884	1
hsa-miR-181d	0	33.2969	5.04904	1
hsa-miR-182-3p	0	0.1	1	0
hsa-miR-182-5p	0	0.1	1	0
hsa-miR-1825	0	28.1318	4.88394	1
hsa-miR-1826_v15.0	0	35.0625	4.7131	1
hsa-miR-1827	0	0.1	1	0
hsa-miR-183-3p	0	0.1	1	0
hsa-miR-183-5p	0	0.1	1	0
hsa-miR-184	0	0.1	1	0
hsa-miR-185-3p	0	7.02657	1.73379	1
hsa-miR-185-5p	0	16.9537	3.57954	1
hsa-miR-186-3p	0	0.1	1	0
hsa-miR-186-5p	0	62.818	6.37514	1
hsa-miR-187-3p	0	0.1	1	0
hsa-miR-187-5p	0	0.1	1	0
hsa-miR-188-3p	0	0.1	1	0
hsa-miR-188-5p	0	1616.08	115.19	1
hsa-miR-18a-3p	0	0.1	1	0
hsa-miR-18a-5p	0	15.1144	3.50826	1
hsa-miR-18b-3p	0	0.1	1	0
hsa-miR-18b-5p	0	15.0172	2.47946	1
hsa-miR-1908	0	0.1	1	0
hsa-miR-1909-3p	0	0.1	1	0
hsa-miR-1909-5p	0	0.1	1	0
hsa-miR-190a	0	0.1	1	0
hsa-miR-190b	0	0.1	1	0
hsa-miR-191-3p	0	34.1618	3.60903	1
hsa-miR-191-5p	0	0.1	1	0
hsa-miR-1910	0	0.1	1	0
hsa-miR-1911-3p	0	0.1	1	0
hsa-miR-1911-5p	0	0.1	1	0
hsa-miR-1912	0	0.1	1	0
hsa-miR-1913	0	0.1	1	0
hsa-miR-1914-3p	0	30.2325	4.94495	1
hsa-miR-1914-5p	0	0.1	1	0
hsa-miR-1915-3p	0	1462.78	103.634	1
hsa-miR-1915-5p	0	0.1	1	0
hsa-miR-192-3p	0	0.1	1	0
hsa-miR-192-5p	0	0.1	1	0
hsa-miR-193a-3p	0	0.1	1	0
hsa-miR-193a-5p	0	0.1	1	0
hsa-miR-193b-3p	0	27.7917	4.20523	1
hsa-miR-193b-5p	0	0.1	1	0
hsa-miR-194-3p	0	0.1	1	0
hsa-miR-194-5p	0	0.1	1	0
hsa-miR-195-3p	0	27.1949	3.04933	1
hsa-miR-195-5p	0	0.1	1	0
hsa-miR-196a-3p	0	0.1	1	0
hsa-miR-196a-5p	0	0.1	1	0
hsa-miR-196b-5p	0	0.1	1	0
hsa-miR-197-3p	0	30.3863	4.99749	1
hsa-miR-198	0	23.5874	3.94042	1
hsa-miR-199a-3p	0	0.1	1	0
hsa-miR-199a-5p	0	0.1	1	0
hsa-miR-199b-5p	0	0.1	1	0
hsa-miR-19a-3p	0	280.204	20.7387	1
hsa-miR-19a-5p	0	0.1	1	0
hsa-miR-19b-1-5p	0	0.1	1	0
hsa-miR-19b-2-5p	0	0.1	1	0
hsa-miR-19b-3p	0	1247.93	100.741	1
hsa-miR-200a-3p	0	0.1	1	0
hsa-miR-200a-5p	0	0.1	1	0
hsa-miR-200b-3p	0	0.1	1	0
hsa-miR-200b-5p	0	0.1	1	0
hsa-miR-200c-3p	0	0.1	1	0
hsa-miR-200c-5p	0	0.1	1	0
hsa-miR-202-3p	0	0.1	1	0
hsa-miR-202-5p	0	0.1	1	0
hsa-miR-203	0	0.1	1	0
hsa-miR-204-5p	0	0.1	1	0
hsa-miR-205-5p	0	0.1	1	0
hsa-miR-206	0	54.8196	5.93289	1
hsa-miR-208a	0	0.1	1	0
hsa-miR-208b	0	0.1	1	0
hsa-miR-20a-3p	0	0.1	1	0
hsa-miR-20a-5p	0	491.851	37.1897	1
hsa-miR-20b-3p	0	0.1	1	0
hsa-miR-20b-5p	0	213.367	16.5447	1
hsa-miR-21-3p	0	30.0427	4.94562	1
hsa-miR-21-5p	0	972.043	70.4968	1
hsa-miR-210	0	0.1	1	0
hsa-miR-211-5p	0	0.1	1	0
hsa-miR-212-3p	0	0.1	1	0
hsa-miR-214-3p	0	0.1	1	0
hsa-miR-214-5p	0	0.1	1	0
hsa-miR-215	0	0.1	1	0
hsa-miR-216a	0	0.1	1	0
hsa-miR-216b	0	0.1	1	0
hsa-miR-217	0	0.1	1	0
hsa-miR-218-1-3p	0	0.1	1	0
hsa-miR-218-2-3p	0	0.1	1	0
hsa-miR-218-5p	0	0.1	1	0
hsa-miR-219-1-3p	0	0.1	1	0
hsa-miR-219-2-3p	0	15.2129	3.49614	1
hsa-miR-219-5p	0	0.1	1	0
hsa-miR-22-3p	0	81.3305	7.51338	1
hsa-miR-22-5p	0	0.1	1	0
hsa-miR-220a_v15.0	0	0.1	1	0
hsa-miR-220b_v15.0	0	0.1	1	0
hsa-miR-220c_v15.0	0	0.1	1	0
hsa-miR-221-3p	0	90.7555	8.7185	1
hsa-miR-221-5p	0	0.1	1	0
hsa-miR-222-3p	0	38.9112	5.01687	1
hsa-miR-222-5p	0	0.1	1	0
hsa-miR-223-3p	0	180.351	13.7796	1
hsa-miR-223-5p	0	0.1	1	0
hsa-miR-224-5p	0	0.1	1	0
hsa-miR-23a-3p	0	876.163	67.35	1
hsa-miR-23a-5p	0	0.1	1	0
hsa-miR-23b-3p	0	24.8799	4.01939	1
hsa-miR-23b-5p	0	0.1	1	0
hsa-miR-24-1-5p	0	0.1	1	0
hsa-miR-24-2-5p	0	0.1	1	0
hsa-miR-24-3p	0	294.81	21.4031	1
hsa-miR-25-3p	0	340.567	25.4288	1
hsa-miR-25-5p	0	0.1	1	0
hsa-miR-26a-1-3p	0	0.1	1	0
hsa-miR-26a-2-3p	0	0.1	1	0
hsa-miR-26a-5p	0	336.213	25.9381	1
hsa-miR-26b-3p	0	0.1	1	0
hsa-miR-26b-5p	0	272.766	20.0225	1
hsa-miR-27a-3p	0	648.155	51.1604	1
hsa-miR-27a-5p	0	0.1	1	0
hsa-miR-27b-3p	0	53.5351	6.1588	1
hsa-miR-27b-5p	0	0.1	1	0
hsa-miR-28-3p	0	0.1	1	0
hsa-miR-28-5p	0	0.1	1	0
hsa-miR-296-3p	0	0.1	1	0
hsa-miR-296-5p	0	0.1	1	0
hsa-miR-297	0	18.4761	2.58592	1
hsa-miR-298	0	0.1	1	0
hsa-miR-299-3p	0	0.1	1	0
hsa-miR-299-5p	0	0.1	1	0
hsa-miR-29a-3p	0	852.163	64.4532	1
hsa-miR-29a-5p	0	0.1	1	0
hsa-miR-29b-1-5p	0	25.1637	3.40482	1
hsa-miR-29b-2-5p	0	27.2131	3.45825	1
hsa-miR-29b-3p	0	305.602	23.6828	1
hsa-miR-29c-3p	0	381.309	27.5221	1
hsa-miR-29c-5p	0	0.1	1	0
hsa-miR-300	0	0.1	1	0
hsa-miR-301a-3p	0	12.7286	3.39474	1
hsa-miR-301b	0	0.1	1	0
hsa-miR-302a-3p	0	0.1	1	0
hsa-miR-302a-5p	0	0.1	1	0
hsa-miR-302b-3p	0	0.1	1	0
hsa-miR-302b-5p	0	0.1	1	0
hsa-miR-302c-3p	0	0.1	1	0
hsa-miR-302c-5p	0	0.1	1	0
hsa-miR-302d-3p	0	0.1	1	0
hsa-miR-302d-5p	0	0.1	1	0
hsa-miR-302e	0	0.1	1	0
hsa-miR-302f	0	0.1	1	0
hsa-miR-30a-3p	0	0.1	1	0
hsa-miR-30a-5p	0	0.1	1	0
hsa-miR-30b-3p	0	17.522	3.60687	1
hsa-miR-30b-5p	0	143.508	10.1179	1
hsa-miR-30c-1-3p	0	14.1991	2.1231	1
hsa-miR-30c-2-3p	0	15.896	3.53907	1
hsa-miR-30c-5p	0	38.9946	5.01353	1
hsa-miR-30d-3p	0	0.1	1	0
hsa-miR-30d-5p	0	134.708	10.5442	1
hsa-miR-30e-3p	0	0.1	1	0
hsa-miR-30e-5p	0	252.289	20.3097	1
hsa-miR-31-3p	0	0.1	1	0
hsa-miR-31-5p	0	31.1958	4.97567	1
hsa-miR-32-3p	0	164.283	8.91009	1
hsa-miR-32-5p	0	17.5303	2.56794	1
hsa-miR-320a	0	77.8109	7.19583	1
hsa-miR-320b	0	85.6543	8.00877	1
hsa-miR-320c	0	727.805	51.7109	1
hsa-miR-320d	0	147.634	11.4213	1
hsa-miR-323a-3p	0	0.1	1	0
hsa-miR-323a-5p	0	0.1	1	0
hsa-miR-323b-5p	0	0.1	1	0
hsa-miR-324-3p	0	116.835	9.40872	1
hsa-miR-324-5p	0	0.1	1	0
hsa-miR-325	0	0.1	1	0
hsa-miR-326	0	0.1	1	0
hsa-miR-328	0	10.1797	3.31678	1
hsa-miR-329	0	0.1	1	0
hsa-miR-330-3p	0	0.1	1	0
hsa-miR-330-5p	0	0.1	1	0
hsa-miR-331-3p	0	35.7609	5.17429	1
hsa-miR-331-5p	0	0.1	1	0
hsa-miR-335-3p	0	0.1	1	0
hsa-miR-335-5p	0	0.1	1	0
hsa-miR-337-3p	0	0.1	1	0
hsa-miR-337-5p	0	0.1	1	0
hsa-miR-338-3p	0	0.1	1	0
hsa-miR-338-5p	0	11.9192	2.39338	1
hsa-miR-339-3p	0	0.1	1	0
hsa-miR-339-5p	0	0.1	1	0
hsa-miR-33a-3p	0	0.1	1	0
hsa-miR-33a-5p	0	0.1	1	0
hsa-miR-33b-3p	0	23.2937	3.05906	1
hsa-miR-33b-5p	0	0.1	1	0
hsa-miR-340-3p	0	0.1	1	0
hsa-miR-340-5p	0	0.1	1	0
hsa-miR-342-3p	0	1257.72	95.9587	1
hsa-miR-342-5p	0	43.1544	5.43577	1
hsa-miR-345-5p	0	0.1	1	0
hsa-miR-346	0	0.1	1	0
hsa-miR-34a-3p	0	0.1	1	0
hsa-miR-34a-5p	0	116.731	9.42196	1
hsa-miR-34b-3p	0	0.1	1	0
hsa-miR-34b-5p	0	0.1	1	0
hsa-miR-34c-3p	0	0.1	1	0
hsa-miR-34c-5p	0	0.1	1	0
hsa-miR-361-3p	0	22.5242	3.8777	1
hsa-miR-361-5p	0	16.9654	3.58163	1
hsa-miR-362-3p	0	0.1	1	0
hsa-miR-362-5p	0	0.1	1	0
hsa-miR-363-3p	0	251.455	18.5241	1
hsa-miR-363-5p	0	0.1	1	0
hsa-miR-365a-3p	0	32.0347	4.99793	1
hsa-miR-367-3p	0	0.1	1	0
hsa-miR-367-5p	0	0.1	1	0
hsa-miR-369-3p	0	0.1	1	0
hsa-miR-369-5p	0	0.1	1	0
hsa-miR-370	0	0.1	1	0
hsa-miR-371a-3p	0	0.1	1	0
hsa-miR-371a-5p	0	111.764	7.67658	1
hsa-miR-372	0	0.1	1	0
hsa-miR-373-3p	0	0.1	1	0
hsa-miR-373-5p	0	0.1	1	0
hsa-miR-374a-3p	0	0.1	1	0
hsa-miR-374a-5p	0	57.1771	6.03875	1
hsa-miR-374b-3p	0	0.1	1	0
hsa-miR-374b-5p	0	0.1	1	0
hsa-miR-375	0	0.1	1	0
hsa-miR-376a-3p	0	0.1	1	0
hsa-miR-376a-5p	0	0.1	1	0
hsa-miR-376b	0	0.1	1	0
hsa-miR-376c	0	0.1	1	0
hsa-miR-377-3p	0	0.1	1	0
hsa-miR-377-5p	0	0.1	1	0
hsa-miR-378_v17.0	0	10.6297	3.32641	1
hsa-miR-378a-5p	0	0.1	1	0
hsa-miR-379-3p	0	0.1	1	0
hsa-miR-379-5p	0	0.1	1	0
hsa-miR-380-3p	0	0.1	1	0
hsa-miR-380-5p	0	0.1	1	0
hsa-miR-381	0	0.1	1	0
hsa-miR-382-5p	0	32.9877	5.04037	1
hsa-miR-383	0	21.8448	3.86665	1
hsa-miR-384	0	0.1	1	0
hsa-miR-409-3p	0	0.1	1	0
hsa-miR-409-5p	0	0.1	1	0
hsa-miR-410	0	0.1	1	0
hsa-miR-411-3p	0	0.1	1	0
hsa-miR-411-5p	0	0.1	1	0
hsa-miR-412	0	0.1	1	0
hsa-miR-421	0	0.1	1	0
hsa-miR-422a	0	44.5625	3.88255	1
hsa-miR-423-3p	0	0.1	1	0
hsa-miR-423-5p	0	102.505	8.64688	1
hsa-miR-424-3p	0	0.1	1	0
hsa-miR-424-5p	0	248.077	19.4032	1
hsa-miR-425-3p	0	28.6903	4.90907	1
hsa-miR-425-5p	0	48.7542	5.86159	1
hsa-miR-429	0	0.1	1	0
hsa-miR-431-3p	0	0.1	1	0
hsa-miR-431-5p	0	0.1	1	0
hsa-miR-432-3p	0	0.1	1	0
hsa-miR-432-5p	0	30.6748	4.9578	1
hsa-miR-433	0	0.1	1	0
hsa-miR-448	0	0.1	1	0
hsa-miR-449a	0	0.1	1	0
hsa-miR-449b-5p	0	28.5331	4.02864	1
hsa-miR-450a-5p	0	0.1	1	0
hsa-miR-450b-3p	0	0.1	1	0
hsa-miR-450b-5p	0	0.1	1	0
hsa-miR-451a	0	32.3029	5.01366	1
hsa-miR-452-3p	0	0.1	1	0
hsa-miR-452-5p	0	0.1	1	0
hsa-miR-454-3p	0	0.1	1	0
hsa-miR-454-5p	0	0.1	1	0
hsa-miR-455-3p	0	0.1	1	0
hsa-miR-455-5p	0	0.1	1	0
hsa-miR-483-3p	0	0.1	1	0
hsa-miR-483-5p	0	539.918	41.5825	1
hsa-miR-484	0	19.0367	3.6873	1
hsa-miR-485-3p	0	0.1	1	0
hsa-miR-485-5p	0	0.1	1	0
hsa-miR-486-3p	0	0.1	1	0
hsa-miR-486-5p	0	0.1	1	0
hsa-miR-487a	0	0.1	1	0
hsa-miR-487b	0	0.1	1	0
hsa-miR-488-3p	0	0.1	1	0
hsa-miR-488-5p	0	0.1	1	0
hsa-miR-489	0	0.1	1	0
hsa-miR-490-3p	0	0.1	1	0
hsa-miR-490-5p	0	0.1	1	0
hsa-miR-491-3p	0	0.1	1	0
hsa-miR-491-5p	0	0.1	1	0
