text	integer	float	float	boolean
hsa-let-7i-3p	0	0.1	1	0
hsa-let-7i-5p	0	1619.87	115.231	1
hsa-miR-1	0	0.1	1	0
hsa-miR-100-3p	0	0.1	1	0
hsa-miR-100-5p	0	12.1849	3.22166	1
hsa-miR-101-3p	0	762.461	56.4232	1
hsa-miR-101-5p	0	0.1	1	0
hsa-miR-103a-3p	0	854.156	63.0889	1
hsa-miR-103b	0	0.1	1	0
hsa-miR-105-3p	0	0.1	1	0
hsa-miR-105-5p	0	0.1	1	0
hsa-miR-106a-3p	0	13.3423	2.00084	1
hsa-miR-106b-3p	0	0.1	1	0
hsa-miR-106b-5p	0	1329.35	99.0937	1
hsa-miR-107	0	915.777	72.6105	1
hsa-miR-10a-3p	0	0.1	1	0
hsa-miR-10a-5p	0	0.1	1	0
hsa-miR-10b-3p	0	0.1	1	0
hsa-miR-10b-5p	0	0.1	1	0
hsa-miR-1178	0	0.1	1	0
hsa-miR-1179	0	0.1	1	0
hsa-miR-1180	0	0.1	1	0
hsa-miR-1181	0	0.1	1	0
hsa-miR-1182	0	0.1	1	0
hsa-miR-1183	0	0.1	1	0
hsa-miR-1184	0	0.1	1	0
hsa-miR-1185-5p	0	0.1	1	0
hsa-miR-1197	0	0.1	1	0
hsa-miR-1200	0	0.1	1	0
hsa-miR-1201_v15.0	0	0.1	1	0
hsa-miR-1202	0	269.29	19.5259	1
hsa-miR-1203	0	0.1	1	0
hsa-miR-1204	0	0.1	1	0
hsa-miR-1205	0	0.1	1	0
hsa-miR-1206	0	0.1	1	0
hsa-miR-1207-3p	0	0.1	1	0
hsa-miR-1207-5p	0	99.1246	8.19416	1
hsa-miR-1208	0	0.1	1	0
hsa-miR-122-3p	0	0.1	1	0
hsa-miR-122-5p	0	0.1	1	0
hsa-miR-1224-3p	0	5.88191	1.64758	1
hsa-miR-1224-5p	0	0.1	1	0
hsa-miR-1225-3p	0	23.0456	4.52392	1
hsa-miR-1225-5p	0	192.571	14.2665	1
hsa-miR-1226-3p	0	0.1	1	0
hsa-miR-1226-5p	0	0.1	1	0
hsa-miR-1227	0	0.1	1	0
hsa-miR-1228-3p	0	47.1208	5.38403	1
hsa-miR-1228-5p	0	0.1	1	0
hsa-miR-1229	0	0.1	1	0
hsa-miR-1231	0	0.1	1	0
hsa-miR-1233	0	0.1	1	0
hsa-miR-1234	0	39.3758	5.05321	1
hsa-miR-1236	0	0.1	1	0
hsa-miR-1237	0	0.1	1	0
hsa-miR-1238	0	37.2018	3.53671	1
hsa-miR-124-3p	0	0.1	1	0
hsa-miR-124-5p	0	0.1	1	0
hsa-miR-1243	0	0.1	1	0
hsa-miR-1244	0	0.1	1	0
hsa-miR-1245a	0	0.1	1	0
hsa-miR-1246	0	28.0278	4.09581	1
hsa-miR-1247-5p	0	0.1	1	0
hsa-miR-1248	0	0.1	1	0
hsa-miR-1249	0	27.27	4.63992	1
hsa-miR-1250	0	0.1	1	0
hsa-miR-1251	0	0.1	1	0
hsa-miR-1252	0	0.1	1	0
hsa-miR-1253	0	0.1	1	0
hsa-miR-1254	0	0.1	1	0
hsa-miR-1255a	0	0.1	1	0
hsa-miR-1255b-5p	0	0.1	1	0
hsa-miR-1256	0	0.1	1	0
hsa-miR-1257	0	0.1	1	0
hsa-miR-1258	0	0.1	1	0
hsa-miR-1259_v15.0	0	0.1	1	0
hsa-miR-125a-3p	0	26.4963	3.78974	1
hsa-miR-125a-5p	0	106.255	9.59358	1
hsa-miR-125b-1-3p	0	0.1	1	0
hsa-miR-125b-2-3p	0	0.1	1	0
hsa-miR-125b-5p	0	52.9917	6.09148	1
hsa-miR-126-3p	0	0.1	1	0
hsa-miR-126-5p	0	0.1	1	0
hsa-miR-1260a	0	3899.84	357.971	1
hsa-miR-1261	0	0.1	1	0
hsa-miR-1262	0	0.1	1	0
hsa-miR-1263	0	0.1	1	0
hsa-miR-1264	0	0.1	1	0
hsa-miR-1265	0	0.1	1	0
hsa-miR-1266	0	0.1	1	0
hsa-miR-1267	0	0.1	1	0
hsa-miR-1268a	0	30.6515	4.75727	1
hsa-miR-1269a	0	0.1	1	0
hsa-miR-127-3p	0	0.1	1	0
hsa-miR-127-5p	0	0.1	1	0
hsa-miR-1270	0	0.1	1	0
hsa-miR-1271-5p	0	11.9841	3.2156	1
hsa-miR-1272	0	0.1	1	0
hsa-miR-1273a	0	0.1	1	0
hsa-miR-1274a_v16.0	0	1595.05	133.605	1
hsa-miR-1274b_v16.0	0	18555.5	1367.29	1
hsa-miR-1275	0	61.5953	6.23819	1
hsa-miR-1276	0	0.1	1	0
hsa-miR-1277-3p	0	0.1	1	0
hsa-miR-1278	0	0.1	1	0
hsa-miR-1279	0	0.1	1	0
hsa-miR-128	0	110.374	9.44785	1
hsa-miR-1280	0	332.729	30.1789	1
hsa-miR-1281	0	49.3386	5.53227	1
hsa-miR-1282	0	0.1	1	0
hsa-miR-1283	0	0.1	1	0
hsa-miR-1284	0	0.1	1	0
hsa-miR-1285-3p	0	0.1	1	0
hsa-miR-1286	0	0.1	1	0
hsa-miR-1287	0	0.1	1	0
hsa-miR-1288	0	40.8944	5.17824	1
hsa-miR-1289	0	0.1	1	0
hsa-miR-129-1-3p	0	0.1	1	0
hsa-miR-129-2-3p	0	0.1	1	0
hsa-miR-129-5p	0	0.1	1	0
hsa-miR-1290	0	0.1	1	0
hsa-miR-1291	0	0.1	1	0
hsa-miR-1292	0	0.1	1	0
hsa-miR-1293	0	0.1	1	0
hsa-miR-1294	0	0.1	1	0
hsa-miR-1295a	0	0.1	1	0
hsa-miR-1296	0	0.1	1	0
hsa-miR-1297	0	0.1	1	0
hsa-miR-1298	0	0.1	1	0
hsa-miR-1299	0	0.1	1	0
hsa-miR-1300_v13.0	0	0.1	1	0
hsa-miR-1301	0	0.1	1	0
hsa-miR-1302	0	0.1	1	0
hsa-miR-1303	0	0.1	1	0
hsa-miR-1304-5p	0	0.1	1	0
hsa-miR-1305	0	109.69	8.89182	1
hsa-miR-1306-3p	0	0.1	1	0
hsa-miR-1307-3p	0	0.1	1	0
hsa-miR-1308_v15.0	0	96.3179	8.05031	1
hsa-miR-130a-3p	0	509.304	36.5369	1
hsa-miR-130a-5p	0	0.1	1	0
hsa-miR-130b-3p	0	97.7924	8.31665	1
hsa-miR-130b-5p	0	0.1	1	0
hsa-miR-132-3p	0	41.907	5.25894	1
hsa-miR-132-5p	0	0.1	1	0
hsa-miR-1321	0	0.1	1	0
hsa-miR-1322	0	0.1	1	0
hsa-miR-1323	0	0.1	1	0
hsa-miR-1324	0	0.1	1	0
hsa-miR-133a	0	0.1	1	0
hsa-miR-133b	0	0.1	1	0
hsa-miR-134	0	0.1	1	0
hsa-miR-135a-3p	0	11.6741	2.26735	1
hsa-miR-135a-5p	0	0.1	1	0
hsa-miR-135b-3p	0	0.1	1	0
hsa-miR-135b-5p	0	0.1	1	0
hsa-miR-136-3p	0	0.1	1	0
hsa-miR-136-5p	0	0.1	1	0
hsa-miR-137	0	0.1	1	0
hsa-miR-138-1-3p	0	0.1	1	0
hsa-miR-138-2-3p	0	0.1	1	0
hsa-miR-138-5p	0	0.1	1	0
hsa-miR-139-3p	0	14.7825	3.32675	1
hsa-miR-139-5p	0	0.1	1	0
hsa-miR-140-3p	0	450.631	35.612	1
hsa-miR-140-5p	0	285.822	20.9014	1
hsa-miR-141-3p	0	60.9379	6.37465	1
hsa-miR-141-5p	0	0.1	1	0
hsa-miR-142-3p	0	40904.9	3042.89	1
hsa-miR-142-5p	0	11394.4	807.298	1
hsa-miR-143-3p	0	0.1	1	0
hsa-miR-143-5p	0	0.1	1	0
hsa-miR-144-3p	0	0.1	1	0
hsa-miR-144-5p	0	0.1	1	0
hsa-miR-145-3p	0	0.1	1	0
hsa-miR-145-5p	0	0.1	1	0
hsa-miR-1468	0	0.1	1	0
hsa-miR-1469	0	0.1	1	0
hsa-miR-146a-3p	0	0.1	1	0
hsa-miR-146a-5p	0	1149.34	93.5939	1
hsa-miR-146b-3p	0	0.1	1	0
hsa-miR-146b-5p	0	3380.17	268.616	1
hsa-miR-1470	0	0.1	1	0
hsa-miR-1471	0	0.1	1	0
hsa-miR-147a	0	0.1	1	0
hsa-miR-147b	0	0.1	1	0
hsa-miR-148a-3p	0	492.754	35.4811	1
hsa-miR-148a-5p	0	0.1	1	0
hsa-miR-148b-3p	0	79.9998	8.02571	1
hsa-miR-148b-5p	0	0.1	1	0
hsa-miR-149-3p	0	0.1	1	0
hsa-miR-149-5p	0	25.4213	4.63315	1
hsa-miR-150-3p	0	6.82423	1.64416	1
hsa-miR-150-5p	0	35045	2314.58	1
hsa-miR-151a-3p	0	49.6641	5.70416	1
hsa-miR-151a-5p	0	322.503	25.0701	1
hsa-miR-152	0	0.1	1	0
hsa-miR-153	0	0.1	1	0
hsa-miR-1537	0	0.1	1	0
hsa-miR-1538	0	0.1	1	0
hsa-miR-1539	0	26.2734	4.62866	1
hsa-miR-154-3p	0	0.1	1	0
hsa-miR-154-5p	0	0.1	1	0
hsa-miR-155-3p	0	0.1	1	0
hsa-miR-155-5p	0	234.326	19.1194	1
hsa-miR-15a-3p	0	0.1	1	0
hsa-miR-15a-5p	0	2094.72	154.784	1
hsa-miR-15b-3p	0	10.4271	1.81846	1
hsa-miR-15b-5p	0	4670.68	339.626	1
hsa-miR-16-1-3p	0	0.1	1	0
hsa-miR-16-2-3p	0	84.3972	7.90995	1
hsa-miR-16-5p	0	14684.3	1084.53	1
hsa-miR-17-3p	0	99.8158	9.48635	1
hsa-miR-17-5p	0	1628.21	107.619	1
hsa-miR-181a-2-3p	0	6.63572	1.63322	1
hsa-miR-181a-3p	0	35.2205	4.91512	1
hsa-miR-181a-5p	0	2100.64	157.276	1
hsa-miR-181b-5p	0	190.983	14.6483	1
hsa-miR-181c-3p	0	0.1	1	0
hsa-miR-181c-5p	0	52.0311	5.81144	1
hsa-miR-181d	0	14.991	3.34341	1
hsa-miR-182-3p	0	0.1	1	0
hsa-miR-182-5p	0	0.1	1	0
hsa-miR-1825	0	36.9843	4.97045	1
hsa-miR-1826_v15.0	0	71.7091	7.77311	1
hsa-miR-1827	0	0.1	1	0
hsa-miR-183-3p	0	0.1	1	0
hsa-miR-183-5p	0	0.1	1	0
hsa-miR-184	0	0.1	1	0
hsa-miR-185-3p	0	0.1	1	0
hsa-miR-185-5p	0	100.667	8.50934	1
hsa-miR-186-3p	0	0.1	1	0
hsa-miR-186-5p	0	166.111	13.1393	1
hsa-miR-187-3p	0	0.1	1	0
hsa-miR-187-5p	0	0.1	1	0
hsa-miR-188-3p	0	0.1	1	0
hsa-miR-188-5p	0	0.1	1	0
hsa-miR-18a-3p	0	0.1	1	0
hsa-miR-18a-5p	0	44.7536	5.37078	1
hsa-miR-18b-3p	0	0.1	1	0
hsa-miR-18b-5p	0	35.2808	3.88816	1
hsa-miR-1908	0	0.1	1	0
hsa-miR-1909-3p	0	0.1	1	0
hsa-miR-1909-5p	0	0.1	1	0
hsa-miR-190a	0	0.1	1	0
hsa-miR-190b	0	0.1	1	0
hsa-miR-191-3p	0	35.4996	3.47515	1
hsa-miR-191-5p	0	0.1	1	0
hsa-miR-1910	0	0.1	1	0
hsa-miR-1911-3p	0	0.1	1	0
hsa-miR-1911-5p	0	0.1	1	0
hsa-miR-1912	0	0.1	1	0
hsa-miR-1913	0	0.1	1	0
hsa-miR-1914-3p	0	37.0746	5.01396	1
hsa-miR-1914-5p	0	0.1	1	0
hsa-miR-1915-3p	0	64.8674	6.23463	1
hsa-miR-1915-5p	0	0.1	1	0
hsa-miR-192-3p	0	0.1	1	0
hsa-miR-192-5p	0	87.8146	7.67702	1
hsa-miR-193a-3p	0	0.1	1	0
hsa-miR-193a-5p	0	0.1	1	0
hsa-miR-193b-3p	0	122.329	11.7497	1
hsa-miR-193b-5p	0	0.1	1	0
hsa-miR-194-3p	0	0.1	1	0
hsa-miR-194-5p	0	66.2732	6.55137	1
hsa-miR-195-3p	0	0.1	1	0
hsa-miR-195-5p	0	53.3221	6.11687	1
hsa-miR-196a-3p	0	0.1	1	0
hsa-miR-196a-5p	0	0.1	1	0
hsa-miR-196b-5p	0	0.1	1	0
hsa-miR-197-3p	0	177.754	14.0656	1
hsa-miR-198	0	0.1	1	0
hsa-miR-199a-3p	0	0.1	1	0
hsa-miR-199a-5p	0	0.1	1	0
hsa-miR-199b-5p	0	0.1	1	0
hsa-miR-19a-3p	0	1159.75	83.3968	1
hsa-miR-19a-5p	0	0.1	1	0
hsa-miR-19b-1-5p	0	0.1	1	0
hsa-miR-19b-2-5p	0	0.1	1	0
hsa-miR-19b-3p	0	5806.63	449.394	1
hsa-miR-200a-3p	0	0.1	1	0
hsa-miR-200a-5p	0	0.1	1	0
hsa-miR-200b-3p	0	0.1	1	0
hsa-miR-200b-5p	0	0.1	1	0
hsa-miR-200c-3p	0	13.5196	3.27732	1
hsa-miR-200c-5p	0	0.1	1	0
hsa-miR-202-3p	0	0.1	1	0
hsa-miR-202-5p	0	0.1	1	0
hsa-miR-203	0	0.1	1	0
hsa-miR-204-5p	0	0.1	1	0
hsa-miR-205-5p	0	0.1	1	0
hsa-miR-206	0	0.1	1	0
hsa-miR-208a	0	0.1	1	0
hsa-miR-208b	0	0.1	1	0
hsa-miR-20a-3p	0	42.4274	5.42078	1
hsa-miR-20a-5p	0	3389.23	247.098	1
hsa-miR-20b-3p	0	0.1	1	0
hsa-miR-20b-5p	0	1463.27	114.717	1
hsa-miR-21-3p	0	0.1	1	0
hsa-miR-21-5p	0	1580.45	116.769	1
hsa-miR-210	0	96.9609	8.30027	1
hsa-miR-211-5p	0	0.1	1	0
hsa-miR-212-3p	0	44.9467	5.32816	1
hsa-miR-214-3p	0	0.1	1	0
hsa-miR-214-5p	0	0.1	1	0
hsa-miR-215	0	50.1382	5.52627	1
hsa-miR-216a	0	0.1	1	0
hsa-miR-216b	0	0.1	1	0
hsa-miR-217	0	0.1	1	0
hsa-miR-218-1-3p	0	0.1	1	0
hsa-miR-218-2-3p	0	0.1	1	0
hsa-miR-218-5p	0	0.1	1	0
hsa-miR-219-1-3p	0	0.1	1	0
hsa-miR-219-2-3p	0	0.1	1	0
hsa-miR-219-5p	0	35.1058	4.90038	1
hsa-miR-22-3p	0	169.946	13.526	1
hsa-miR-22-5p	0	0.1	1	0
hsa-miR-220a_v15.0	0	0.1	1	0
hsa-miR-220b_v15.0	0	0.1	1	0
hsa-miR-220c_v15.0	0	0.1	1	0
hsa-miR-221-3p	0	52.168	6.02401	1
hsa-miR-221-5p	0	0.1	1	0
hsa-miR-222-3p	0	43.1871	5.24781	1
hsa-miR-222-5p	0	0.1	1	0
hsa-miR-223-3p	0	210.045	16.2317	1
hsa-miR-223-5p	0	0.1	1	0
hsa-miR-224-5p	0	0.1	1	0
hsa-miR-23a-3p	0	1479.46	117.769	1
hsa-miR-23a-5p	0	0.1	1	0
hsa-miR-23b-3p	0	110.719	9.88008	1
hsa-miR-23b-5p	0	0.1	1	0
hsa-miR-24-1-5p	0	0.1	1	0
hsa-miR-24-2-5p	0	0.1	1	0
hsa-miR-24-3p	0	808.108	57.6506	1
hsa-miR-25-3p	0	1072.99	81.6126	1
hsa-miR-25-5p	0	0.1	1	0
hsa-miR-26a-1-3p	0	0.1	1	0
hsa-miR-26a-2-3p	0	0.1	1	0
hsa-miR-26a-5p	0	4729.8	370.277	1
hsa-miR-26b-3p	0	0.1	1	0
hsa-miR-26b-5p	0	3640.04	263.417	1
hsa-miR-27a-3p	0	1095.73	87.8302	1
hsa-miR-27a-5p	0	0.1	1	0
hsa-miR-27b-3p	0	137.741	11.5419	1
hsa-miR-27b-5p	0	0.1	1	0
hsa-miR-28-3p	0	0.1	1	0
hsa-miR-28-5p	0	144.495	11.9612	1
hsa-miR-296-3p	0	0.1	1	0
hsa-miR-296-5p	0	12.2141	3.22411	1
hsa-miR-297	0	0.1	1	0
hsa-miR-298	0	0.1	1	0
hsa-miR-299-3p	0	0.1	1	0
hsa-miR-299-5p	0	0.1	1	0
hsa-miR-29a-3p	0	2757.71	211.129	1
hsa-miR-29a-5p	0	0.1	1	0
hsa-miR-29b-1-5p	0	0.1	1	0
hsa-miR-29b-2-5p	0	0.1	1	0
hsa-miR-29b-3p	0	1056.8	86.9463	1
hsa-miR-29c-3p	0	1697.16	120.404	1
hsa-miR-29c-5p	0	18.9481	3.54991	1
hsa-miR-300	0	0.1	1	0
hsa-miR-301a-3p	0	46.8866	5.64449	1
hsa-miR-301b	0	0.1	1	0
hsa-miR-302a-3p	0	0.1	1	0
hsa-miR-302a-5p	0	0.1	1	0
hsa-miR-302b-3p	0	0.1	1	0
hsa-miR-302b-5p	0	0.1	1	0
hsa-miR-302c-3p	0	0.1	1	0
hsa-miR-302c-5p	0	0.1	1	0
hsa-miR-302d-3p	0	0.1	1	0
hsa-miR-302d-5p	0	0.1	1	0
hsa-miR-302e	0	0.1	1	0
hsa-miR-302f	0	0.1	1	0
hsa-miR-30a-3p	0	0.1	1	0
hsa-miR-30a-5p	0	0.1	1	0
hsa-miR-30b-3p	0	0.1	1	0
hsa-miR-30b-5p	0	1523.88	105.526	1
hsa-miR-30c-1-3p	0	0.1	1	0
hsa-miR-30c-2-3p	0	0.1	1	0
hsa-miR-30c-5p	0	563.825	47.3415	1
hsa-miR-30d-3p	0	0.1	1	0
hsa-miR-30d-5p	0	225.14	16.5699	1
hsa-miR-30e-3p	0	67.1377	6.74293	1
hsa-miR-30e-5p	0	1201.01	97.0203	1
hsa-miR-31-3p	0	0.1	1	0
hsa-miR-31-5p	0	0.1	1	0
hsa-miR-32-3p	0	28.7191	3.32764	1
hsa-miR-32-5p	0	90.8233	6.09883	1
hsa-miR-320a	0	109.279	9.23913	1
hsa-miR-320b	0	174.196	14.1781	1
hsa-miR-320c	0	158.408	14.7983	1
hsa-miR-320d	0	244.12	18.3989	1
hsa-miR-323a-3p	0	0.1	1	0
hsa-miR-323a-5p	0	0.1	1	0
hsa-miR-323b-5p	0	0.1	1	0
hsa-miR-324-3p	0	258.07	18.9367	1
hsa-miR-324-5p	0	43.3866	5.22608	1
hsa-miR-325	0	0.1	1	0
hsa-miR-326	0	0.1	1	0
hsa-miR-328	0	14.6271	3.32422	1
hsa-miR-329	0	0.1	1	0
hsa-miR-330-3p	0	0.1	1	0
hsa-miR-330-5p	0	0.1	1	0
hsa-miR-331-3p	0	230.206	17.4933	1
hsa-miR-331-5p	0	0.1	1	0
hsa-miR-335-3p	0	0.1	1	0
hsa-miR-335-5p	0	25.3086	3.91667	1
hsa-miR-337-3p	0	0.1	1	0
hsa-miR-337-5p	0	0.1	1	0
hsa-miR-338-3p	0	0.1	1	0
hsa-miR-338-5p	0	0.1	1	0
hsa-miR-339-3p	0	0.1	1	0
hsa-miR-339-5p	0	0.1	1	0
hsa-miR-33a-3p	0	0.1	1	0
hsa-miR-33a-5p	0	18.4383	3.51548	1
hsa-miR-33b-3p	0	17.6756	2.78142	1
hsa-miR-33b-5p	0	0.1	1	0
hsa-miR-340-3p	0	0.1	1	0
hsa-miR-340-5p	0	0.1	1	0
hsa-miR-342-3p	0	7016.18	541.608	1
hsa-miR-342-5p	0	302.477	23.3015	1
hsa-miR-345-5p	0	0.1	1	0
hsa-miR-346	0	0.1	1	0
hsa-miR-34a-3p	0	0.1	1	0
hsa-miR-34a-5p	0	13.288	3.26551	1
hsa-miR-34b-3p	0	0.1	1	0
hsa-miR-34b-5p	0	0.1	1	0
hsa-miR-34c-3p	0	0.1	1	0
hsa-miR-34c-5p	0	0.1	1	0
hsa-miR-361-3p	0	204.204	17.4621	1
hsa-miR-361-5p	0	159.724	13.0339	1
hsa-miR-362-3p	0	31.2948	4.84467	1
hsa-miR-362-5p	0	0.1	1	0
hsa-miR-363-3p	0	1709.3	122.197	1
hsa-miR-363-5p	0	0.1	1	0
hsa-miR-365a-3p	0	177.103	13.2304	1
hsa-miR-367-3p	0	0.1	1	0
hsa-miR-367-5p	0	0.1	1	0
hsa-miR-369-3p	0	0.1	1	0
hsa-miR-369-5p	0	0.1	1	0
hsa-miR-370	0	0.1	1	0
hsa-miR-371a-3p	0	0.1	1	0
hsa-miR-371a-5p	0	0.1	1	0
hsa-miR-372	0	0.1	1	0
hsa-miR-373-3p	0	0.1	1	0
hsa-miR-373-5p	0	0.1	1	0
hsa-miR-374a-3p	0	0.1	1	0
hsa-miR-374a-5p	0	431.124	30.8968	1
hsa-miR-374b-3p	0	0.1	1	0
hsa-miR-374b-5p	0	191.957	14.2505	1
hsa-miR-375	0	0.1	1	0
hsa-miR-376a-3p	0	0.1	1	0
hsa-miR-376a-5p	0	0.1	1	0
hsa-miR-376b	0	0.1	1	0
hsa-miR-376c	0	0.1	1	0
hsa-miR-377-3p	0	0.1	1	0
hsa-miR-377-5p	0	0.1	1	0
hsa-miR-378_v17.0	0	19.4159	3.57649	1
hsa-miR-378a-5p	0	0.1	1	0
hsa-miR-379-3p	0	0.1	1	0
hsa-miR-379-5p	0	0.1	1	0
hsa-miR-380-3p	0	0.1	1	0
hsa-miR-380-5p	0	0.1	1	0
hsa-miR-381	0	0.1	1	0
hsa-miR-382-5p	0	0.1	1	0
hsa-miR-383	0	0.1	1	0
hsa-miR-384	0	0.1	1	0
hsa-miR-409-3p	0	0.1	1	0
hsa-miR-409-5p	0	0.1	1	0
hsa-miR-410	0	0.1	1	0
hsa-miR-411-3p	0	0.1	1	0
hsa-miR-411-5p	0	0.1	1	0
hsa-miR-412	0	0.1	1	0
hsa-miR-421	0	0.1	1	0
hsa-miR-422a	0	0.1	1	0
hsa-miR-423-3p	0	5.06208	1.57609	1
hsa-miR-423-5p	0	165.084	13.7765	1
hsa-miR-424-3p	0	0.1	1	0
hsa-miR-424-5p	0	867.755	65.3724	1
hsa-miR-425-3p	0	23.7735	4.54513	1
hsa-miR-425-5p	0	195.855	15.6251	1
hsa-miR-429	0	0.1	1	0
hsa-miR-431-3p	0	0.1	1	0
hsa-miR-431-5p	0	0.1	1	0
hsa-miR-432-3p	0	0.1	1	0
hsa-miR-432-5p	0	0.1	1	0
hsa-miR-433	0	0.1	1	0
hsa-miR-448	0	0.1	1	0
hsa-miR-449a	0	0.1	1	0
hsa-miR-449b-5p	0	0.1	1	0
hsa-miR-450a-5p	0	76.1494	7.00509	1
hsa-miR-450b-3p	0	0.1	1	0
hsa-miR-450b-5p	0	0.1	1	0
hsa-miR-451a	0	34.6506	4.92086	1
hsa-miR-452-3p	0	0.1	1	0
hsa-miR-452-5p	0	0.1	1	0
hsa-miR-454-3p	0	34.7106	4.57938	1
hsa-miR-454-5p	0	0.1	1	0
hsa-miR-455-3p	0	0.1	1	0
hsa-miR-455-5p	0	0.1	1	0
hsa-miR-483-3p	0	27.9312	4.7184	1
hsa-miR-483-5p	0	0.1	1	0
hsa-miR-484	0	17.5576	3.48518	1
hsa-miR-485-3p	0	0.1	1	0
hsa-miR-485-5p	0	0.1	1	0
hsa-miR-486-3p	0	0.1	1	0
hsa-miR-486-5p	0	0.1	1	0
hsa-miR-487a	0	0.1	1	0
hsa-miR-487b	0	0.1	1	0
hsa-miR-488-3p	0	0.1	1	0
hsa-miR-488-5p	0	0.1	1	0
hsa-miR-489	0	0.1	1	0
hsa-miR-490-3p	0	0.1	1	0
hsa-miR-490-5p	0	0.1	1	0
hsa-miR-491-3p	0	0.1	1	0
hsa-miR-491-5p	0	0.1	1	0
hsa-miR-492	0	0.1	1	0
hsa-miR-493-3p	0	0.1	1	0
hsa-miR-493-5p	0	0.1	1	0
